customer,st,gender,customer lifetime value,income,monthly premium auto,policy type,vehicle class,total claim amount
YE67531,Oregon,M,83.83,19683.0,117.0,Personal Auto,Sports Car,561.6
EW67348,Nevada,F,48.35,38713.0,66.0,Personal Auto,Four-Door Car,316.8
PD69398,Washington,M,217.1,62370.0,94.0,Corporate Auto,Four-Door Car,32.00761
YT43943,California,F,24.31,28476.0,62.0,Personal Auto,Four-Door Car,297.6
ON74557,California,M,146.52,74915.0,122.0,Personal Auto,SUV,393.151377
JL52508,Oregon,M,50.73,57709.0,125.0,Personal Auto,SUV,600.0
UI62725,Oregon,M,55.2,94676.0,69.0,Corporate Auto,Four-Door Car,331.2
LO75919,Arizona,M,60.08,43543.0,76.0,Personal Auto,Two-Door Car,339.255348
SM62247,Nevada,F,245.43,68297.0,212.0,Corporate Auto,Luxury Car,1272.487601
AF20716,Oregon,M,24.29,74241.0,61.0,Personal Auto,Two-Door Car,138.588291
LQ22609,Arizona,F,34.52,61385.0,86.0,Personal Auto,Four-Door Car,199.299449
ZP80265,Oregon,M,41.09,0.0,62.0,Personal Auto,Two-Door Car,446.4
BO87401,Nevada,F,87.15,0.0,118.0,Personal Auto,SUV,566.4
SX20211,Oregon,M,81.1,52548.0,101.0,Personal Auto,Four-Door Car,587.504777
EK61334,California,F,36.7,0.0,95.0,Personal Auto,Four-Door Car,429.657692
QJ49871,Oregon,M,38.93,26605.0,100.0,Personal Auto,SUV,933.330936
OO65445,Oregon,F,24.96,0.0,67.0,Personal Auto,Four-Door Car,181.335364
WP55297,Washington,M,46.3,0.0,70.0,Personal Auto,Four-Door Car,754.945216
WY12393,Washington,F,176.85,82667.0,64.0,Special Auto,Two-Door Car,307.2
JF32940,Oregon,F,156.64,31789.0,130.0,Personal Auto,SUV,316.418786
WX84274,Oregon,F,49.4,0.0,71.0,Corporate Auto,Four-Door Car,551.569883
CW85845,California,F,27.54,25151.0,69.0,Corporate Auto,Four-Door Car,318.040989
IO57824,Arizona,M,29.54,0.0,87.0,Personal Auto,Four-Door Car,414.190987
AX86552,California,M,61.99,24053.0,87.0,Personal Auto,Four-Door Car,624.532492
LM84078,Oregon,M,121.76,0.0,117.0,Personal Auto,SUV,1373.258272
GG87344,Oregon,F,40.35,55407.0,101.0,Personal Auto,SUV,275.341953
LA35379,Oregon,F,29.54,62461.0,73.0,Personal Auto,Four-Door Car,129.267408
EZ43738,California,F,52.05,29406.0,68.0,Personal Auto,Four-Door Car,326.4
DF49110,Oregon,M,81.0,89420.0,67.0,Personal Auto,Four-Door Car,212.455137
IL32727,California,F,44.44,0.0,121.0,Personal Auto,SUV,644.269611
QV55524,Washington,M,75.03,52464.0,95.0,Personal Auto,Four-Door Car,515.930856
EB55390,Oregon,F,25.49,43731.0,64.0,Special Auto,Four-Door Car,162.461078
KB54415,Arizona,M,24.73,13449.0,68.0,Personal Auto,Four-Door Car,326.4
PG14554,Arizona,M,327.77,0.0,115.0,Personal Auto,SUV,552.0
QI63521,Nevada,M,192.28,0.0,187.0,Personal Auto,Luxury SUV,897.6
DC85335,Oregon,M,45.38,49821.0,61.0,Personal Auto,Four-Door Car,333.308611
SR26762,California,F,76.64,34837.0,63.0,Personal Auto,Four-Door Car,72.828431
UH86550,Oregon,F,41.77,44222.0,104.0,Personal Auto,Four-Door Car,413.196371
ON72594,California,F,117.76,58881.0,97.0,Personal Auto,Four-Door Car,354.885018
LE28486,Oregon,F,39.97,46210.0,100.0,Personal Auto,SUV,46.315771
EJ86526,Oregon,F,54.91,49480.0,70.0,Corporate Auto,Four-Door Car,72.686545
DQ92905,Arizona,M,129.9,0.0,65.0,Personal Auto,Four-Door Car,312.0
JL25091,California,M,46.0,79284.0,117.0,Special Auto,Four-Door Car,156.452827
HP42153,Washington,F,23.52,12928.0,64.0,Personal Auto,Four-Door Car,307.2
OQ27893,Oregon,M,29.03,20510.0,74.0,Personal Auto,Two-Door Car,355.2
PB31909,California,M,38.08,0.0,115.0,Corporate Auto,Four-Door Car,828.0
AL43715,Nevada,M,83.11,67541.0,104.0,Personal Auto,Four-Door Car,203.886869
YA70612,Oregon,M,89.63,97924.0,74.0,Personal Auto,Two-Door Car,355.2
LO37570,Arizona,M,121.58,40432.0,77.0,Personal Auto,Four-Door Car,369.6
XC83045,Nevada,M,164.6,16869.0,222.0,Personal Auto,Luxury SUV,1065.6
NC47038,Arizona,M,87.89,91171.0,110.0,Personal Auto,SUV,771.39748
DS31990,Oregon,M,50.93,0.0,71.0,Personal Auto,Two-Door Car,150.878447
CR99369,Arizona,M,53.78,34528.0,69.0,Corporate Auto,Four-Door Car,183.602763
RE68901,Washington,F,56.36,20303.0,71.0,Corporate Auto,Four-Door Car,340.8
VQ97965,Oregon,F,35.14,73643.0,89.0,Corporate Auto,Four-Door Car,147.486454
ZK83518,California,M,43.86,10621.0,67.0,Personal Auto,Four-Door Car,321.6
EJ77557,California,M,72.95,76407.0,91.0,Personal Auto,Four-Door Car,436.8
QJ62033,Arizona,M,24.15,0.0,71.0,Personal Auto,Four-Door Car,511.2
OH23652,Oregon,F,46.94,26607.0,122.0,Personal Auto,SUV,585.6
NE51159,Oregon,M,74.82,61783.0,94.0,Personal Auto,Four-Door Car,658.125874
GU56606,Nevada,M,59.53,20283.0,77.0,Personal Auto,Two-Door Car,369.6
HR28499,California,M,38.91,43578.0,98.0,Personal Auto,Two-Door Car,105.662175
VK92827,California,M,53.52,93606.0,67.0,Personal Auto,Four-Door Car,321.6
DZ85842,California,M,81.06,17920.0,72.0,Personal Auto,Four-Door Car,424.375364
HX87528,California,M,35.1,51800.0,92.0,Personal Auto,Four-Door Car,299.452532
FJ57446,Oregon,F,84.34,27694.0,108.0,Personal Auto,SUV,741.850171
GU91528,Oregon,F,42.55,11904.0,61.0,Personal Auto,Two-Door Car,292.8
LR92373,Nevada,F,28.4,53444.0,72.0,Personal Auto,Four-Door Car,315.703929
LC90366,Nevada,M,164.73,22828.0,106.0,Personal Auto,SUV,508.8
UI36597,Oregon,M,317.07,50719.0,131.0,Personal Auto,SUV,870.626907
MD33155,California,M,25.81,46900.0,66.0,Corporate Auto,Four-Door Car,316.8
MB20764,Oregon,M,176.22,0.0,252.0,Corporate Auto,Luxury SUV,1814.4
JA76884,California,M,144.36,60880.0,119.0,Personal Auto,Two-Door Car,109.906628
BQ32117,California,M,127.32,40870.0,105.0,Personal Auto,SUV,504.0
ZM45168,Oregon,M,23.98,14321.0,65.0,Personal Auto,Four-Door Car,423.823547
BE25221,Arizona,M,61.83,20072.0,82.0,Corporate Auto,Four-Door Car,473.266879
II92123,Oregon,M,94.31,77365.0,79.0,Personal Auto,Two-Door Car,2.823303
PN35535,California,F,46.51,98475.0,115.0,Personal Auto,SUV,552.0
EI17022,Washington,M,121.69,14973.0,115.0,Corporate Auto,SUV,828.0
OH41318,Washington,M,261.22,83385.0,131.0,Personal Auto,SUV,704.337157
ER52041,California,M,32.37,0.0,90.0,Personal Auto,Four-Door Car,659.435886
PY57181,Oregon,M,94.16,0.0,86.0,Personal Auto,Four-Door Car,412.8
CY12922,Arizona,M,25.06,0.0,73.0,Personal Auto,Four-Door Car,525.6
YV85096,Oregon,F,52.72,98110.0,65.0,Corporate Auto,Four-Door Car,176.287711
DG34434,California,F,52.46,28909.0,66.0,Corporate Auto,Two-Door Car,456.702735
DL14445,California,F,106.12,0.0,96.0,Personal Auto,Four-Door Car,949.953253
QL80621,Oregon,F,22.5,0.0,62.0,Personal Auto,Four-Door Car,297.6
NY57065,California,M,28.17,42937.0,71.0,Corporate Auto,Two-Door Car,251.779842
EO17010,California,M,47.51,30887.0,119.0,Personal Auto,SUV,444.167713
LC47479,Oregon,M,286.22,35442.0,239.0,Personal Auto,Luxury Car,1147.2
GB92679,Nevada,F,84.22,95139.0,103.0,Personal Auto,Four-Door Car,34.023132
VQ78876,Oregon,F,46.6,89834.0,116.0,Corporate Auto,SUV,43.15595
YQ24856,California,M,68.44,0.0,66.0,Corporate Auto,Two-Door Car,478.509797
XV11038,California,F,92.24,18814.0,122.0,Personal Auto,Sports Car,585.6
MG88768,California,M,49.39,82733.0,62.0,Corporate Auto,Four-Door Car,72.101019
RN36393,California,F,151.14,28513.0,100.0,Personal Auto,SUV,480.0
BU59722,Washington,M,50.38,0.0,68.0,Personal Auto,Four-Door Car,326.4
JD86991,Oregon,M,50.97,67233.0,63.0,Personal Auto,Two-Door Car,246.693624
QM60216,Oregon,M,89.07,58718.0,226.0,Personal Auto,Luxury Car,1084.8
NJ43658,California,M,227.21,21724.0,198.0,Corporate Auto,Luxury SUV,1505.230405
GL34504,California,F,90.95,65103.0,115.0,Personal Auto,Four-Door Car,552.0
YX51934,California,F,48.99,55071.0,61.0,Personal Auto,Four-Door Car,231.516063
FO83170,California,M,29.16,85817.0,72.0,Personal Auto,Four-Door Car,154.987759
JW33458,California,F,57.3,92254.0,70.0,Corporate Auto,Four-Door Car,245.593225
JP10227,California,M,122.81,88340.0,102.0,Corporate Auto,Two-Door Car,489.6
HX90683,California,F,24.72,63860.0,62.0,Personal Auto,Four-Door Car,208.598246
UC19334,California,F,46.98,26411.0,126.0,Corporate Auto,SUV,604.8
ED61615,California,M,79.5,26189.0,69.0,Personal Auto,Four-Door Car,331.2
CB78049,California,M,32.99,66114.0,92.0,Personal Auto,Four-Door Car,178.842061
OS70004,California,M,75.07,49561.0,193.0,Personal Auto,SUV,926.4
SM67119,California,F,71.24,16139.0,62.0,Personal Auto,Four-Door Car,297.6
RO77709,California,M,80.08,63775.0,100.0,Corporate Auto,SUV,462.753151
QT27514,California,F,53.19,25134.0,67.0,Personal Auto,Four-Door Car,321.6
ZT53375,California,M,54.84,87777.0,68.0,Personal Auto,Two-Door Car,257.708912
LB35863,California,F,72.44,0.0,103.0,Personal Auto,SUV,494.4
JL95389,California,F,155.58,62922.0,194.0,Corporate Auto,Luxury Car,1121.633645
MF30956,California,M,89.46,83761.0,112.0,Corporate Auto,SUV,270.227547
FD36230,California,F,84.42,50801.0,72.0,Personal Auto,Four-Door Car,43.419028
OE75629,California,M,27.99,48675.0,71.0,Corporate Auto,Four-Door Car,340.8
VV97308,California,M,75.23,55916.0,63.0,Personal Auto,Four-Door Car,302.4
LU17507,California,F,390.33,0.0,180.0,Personal Auto,Luxury SUV,864.0
TW11115,California,F,25.95,30064.0,65.0,Personal Auto,Two-Door Car,296.852419
ND42562,California,M,89.91,0.0,127.0,Personal Auto,Sports Car,1176.285998
FZ29605,California,M,23.32,0.0,67.0,Corporate Auto,Four-Door Car,482.4
SC30127,California,F,92.44,12081.0,82.0,Personal Auto,Two-Door Car,548.064933
HI26883,California,M,62.91,0.0,95.0,Personal Auto,Two-Door Car,684.0
EW15755,California,F,98.8,62326.0,122.0,Personal Auto,SUV,96.00936
GH48839,California,M,117.9,25251.0,66.0,Corporate Auto,Four-Door Car,316.8
IX46908,California,F,54.77,21289.0,71.0,Corporate Auto,Four-Door Car,340.8
OO89057,California,F,40.14,54054.0,99.0,Personal Auto,Four-Door Car,5.661684
LX95134,California,F,36.75,84814.0,90.0,Corporate Auto,Four-Door Car,512.816507
CX89767,California,F,47.14,46097.0,61.0,Personal Auto,Four-Door Car,197.074966
DI45039,California,F,27.54,58705.0,69.0,Personal Auto,Two-Door Car,48.956424
AI14767,California,F,406.89,37455.0,114.0,Personal Auto,SUV,547.2
OJ38536,California,F,45.64,62010.0,112.0,Personal Auto,SUV,537.6
TI90592,California,M,74.3,61568.0,93.0,Corporate Auto,Four-Door Car,240.818954
UN63889,California,M,26.45,90443.0,66.0,Personal Auto,Two-Door Car,235.174197
FZ94690,California,M,262.2,24743.0,84.0,Personal Auto,Four-Door Car,1008.03551
TL60066,California,F,23.97,22283.0,65.0,Personal Auto,Four-Door Car,572.072106
OL61964,California,M,52.08,74627.0,65.0,Corporate Auto,Four-Door Car,176.735323
DN77617,California,F,59.07,47306.0,74.0,Corporate Auto,Four-Door Car,97.723235
BV12771,California,M,274.21,0.0,112.0,Personal Auto,SUV,537.6
NA14154,California,M,50.45,59292.0,64.0,Corporate Auto,Two-Door Car,218.491318
ZO54248,California,F,30.9,23970.0,77.0,Personal Auto,Four-Door Car,43.959921
CW13886,California,M,85.14,48428.0,72.0,Personal Auto,Four-Door Car,223.728018
TT63451,California,F,209.26,44342.0,74.0,Personal Auto,Four-Door Car,355.2
OW54561,California,M,35.15,0.0,103.0,Personal Auto,Sports Car,741.6
EE34821,California,F,176.67,0.0,74.0,Corporate Auto,Two-Door Car,355.2
ZB85648,California,F,303.13,67117.0,85.0,Personal Auto,Two-Door Car,329.423177
IE57921,California,F,47.27,13037.0,124.0,Personal Auto,SUV,839.348464
OY47486,California,M,52.85,71960.0,67.0,Personal Auto,Two-Door Car,151.495249
LV51815,California,F,29.9,73137.0,74.0,Corporate Auto,Four-Door Car,227.797105
VU99672,California,M,35.48,0.0,96.0,Corporate Auto,Four-Door Car,446.122702
SN69015,California,M,63.71,23797.0,81.0,Personal Auto,Four-Door Car,388.8
UO54843,California,M,53.72,70286.0,67.0,Corporate Auto,Four-Door Car,130.143497
ES34753,California,F,51.65,12904.0,132.0,Personal Auto,SUV,633.6
KE91683,California,F,82.65,42045.0,103.0,Personal Auto,SUV,40.839965
YU23754,California,F,51.94,24948.0,65.0,Personal Auto,Four-Door Car,280.352767
AS77287,California,M,81.0,25452.0,107.0,Personal Auto,Sports Car,954.688499
PD36660,California,F,88.45,95850.0,109.0,Corporate Auto,Sports Car,328.502498
BQ20851,California,M,82.96,73556.0,104.0,Personal Auto,SUV,497.684017
PW91494,California,F,93.44,0.0,64.0,Personal Auto,Two-Door Car,307.2
NZ83890,California,F,50.82,0.0,69.0,Personal Auto,Two-Door Car,93.697638
QV24282,California,F,53.64,43879.0,69.0,Corporate Auto,Four-Door Car,242.133552
YF67162,California,F,24.3,23941.0,61.0,Corporate Auto,Four-Door Car,292.8
YE20366,California,M,71.83,14390.0,65.0,Personal Auto,Four-Door Car,402.778867
PN77420,California,M,53.77,30039.0,70.0,Corporate Auto,Four-Door Car,498.612632
CF26207,California,M,70.19,26806.0,63.0,Personal Auto,Four-Door Car,302.4
WH24638,California,F,70.79,24450.0,90.0,Personal Auto,Four-Door Car,250.959093
YQ16427,California,F,24.16,0.0,64.0,Personal Auto,Four-Door Car,360.217299
AZ90068,California,M,81.93,89219.0,73.0,Personal Auto,Four-Door Car,350.4
PL59209,California,F,69.53,0.0,73.0,Corporate Auto,Four-Door Car,525.6
VK93542,California,M,74.66,0.0,109.0,Personal Auto,SUV,784.8
NE70589,California,M,132.21,29504.0,117.0,Personal Auto,SUV,809.039071
AT52647,California,F,40.15,0.0,113.0,Personal Auto,SUV,1305.275432
CW38361,California,M,87.45,61706.0,110.0,Corporate Auto,SUV,223.905524
BZ92811,California,F,59.49,88122.0,148.0,Corporate Auto,SUV,840.231575
ON68006,California,F,55.2,26129.0,70.0,Personal Auto,Four-Door Car,419.187114
VG58889,California,F,50.41,22350.0,66.0,Corporate Auto,Two-Door Car,316.8
MI42935,California,F,56.55,0.0,83.0,Personal Auto,Four-Door Car,597.6
OS21957,California,F,88.97,26201.0,112.0,Personal Auto,SUV,168.901895
JG21385,California,M,87.16,0.0,84.0,Personal Auto,Four-Door Car,604.8
CT62892,California,F,78.69,0.0,107.0,Personal Auto,SUV,513.6
IE97795,California,M,68.78,39020.0,87.0,Corporate Auto,Four-Door Car,485.01384
DM59629,California,F,64.12,47606.0,81.0,Personal Auto,Two-Door Car,388.8
SH48087,California,F,101.44,27231.0,88.0,Personal Auto,Four-Door Car,422.4
WG93963,California,F,85.76,39946.0,218.0,Personal Auto,Luxury SUV,1046.4
OQ88395,California,M,45.11,84300.0,111.0,Corporate Auto,SUV,202.22495
XH46220,California,F,37.47,41479.0,94.0,Corporate Auto,Two-Door Car,19.575683
BK61065,California,M,54.8,56005.0,68.0,Personal Auto,Four-Door Car,326.4
UD87700,California,M,71.64,0.0,108.0,Corporate Auto,SUV,1260.456194
CO19402,California,F,132.66,99617.0,109.0,Personal Auto,SUV,74.934678
KJ29915,California,F,52.46,28909.0,66.0,Personal Auto,Two-Door Car,456.702735
JX52708,California,M,45.56,25617.0,63.0,Personal Auto,Two-Door Car,302.4
OT42923,California,M,27.51,86788.0,70.0,Personal Auto,Four-Door Car,336.0
DL34364,California,M,29.14,28523.0,77.0,Corporate Auto,Four-Door Car,369.6
WX16610,California,F,58.25,38492.0,72.0,Personal Auto,Four-Door Car,207.901654
NH76558,California,F,57.55,97657.0,71.0,Personal Auto,Two-Door Car,107.325235
SQ14756,California,M,24.25,49008.0,61.0,Personal Auto,Four-Door Car,292.8
EP64069,California,F,51.38,72264.0,64.0,Corporate Auto,Four-Door Car,272.649844
IS63817,California,M,60.47,20396.0,76.0,Corporate Auto,Four-Door Car,364.8
UC83161,California,F,61.06,60234.0,152.0,Personal Auto,SUV,136.217066
DL45122,California,M,33.3,75556.0,84.0,Corporate Auto,Four-Door Car,498.927007
KB90953,California,F,401.32,98710.0,123.0,Personal Auto,Sports Car,587.391029
EX72956,California,F,50.95,69461.0,64.0,Personal Auto,Two-Door Car,101.417253
YN15016,California,M,44.72,0.0,68.0,Personal Auto,Four-Door Car,489.6
GW56797,California,M,87.74,0.0,87.0,Personal Auto,Four-Door Car,626.4
QR57842,California,F,103.51,73895.0,129.0,Corporate Auto,SUV,825.416826
TB53616,California,M,104.09,20228.0,101.0,Personal Auto,SUV,523.815839
JN10602,California,F,82.01,81785.0,67.0,Personal Auto,Four-Door Car,321.6
VI94769,California,F,22.48,24910.0,63.0,Personal Auto,Four-Door Car,347.857619
BQ60673,California,M,52.05,32946.0,66.0,Corporate Auto,Two-Door Car,316.8
JK68578,California,F,153.06,83868.0,189.0,Corporate Auto,Luxury Car,134.836237
OI39449,California,F,80.02,0.0,107.0,Personal Auto,SUV,513.6
NJ29981,California,M,45.53,0.0,124.0,Corporate Auto,SUV,714.494746
ZO16199,California,F,53.54,17099.0,69.0,Personal Auto,Four-Door Car,331.2
HB12866,California,F,74.5,0.0,206.0,Personal Auto,Luxury SUV,1483.2
DQ19344,California,M,31.12,33046.0,79.0,Personal Auto,Four-Door Car,181.538354
GH35369,California,M,43.86,10621.0,67.0,Personal Auto,Four-Door Car,321.6
QR26617,California,M,48.66,21498.0,63.0,Corporate Auto,Four-Door Car,302.4
QZ34525,California,M,69.93,0.0,66.0,Personal Auto,Four-Door Car,439.701118
IU62399,California,F,58.6,36889.0,74.0,Personal Auto,Four-Door Car,192.186026
OH23893,California,F,91.16,69588.0,114.0,Personal Auto,SUV,173.080024
ZX83542,California,M,53.01,26585.0,69.0,Corporate Auto,Four-Door Car,308.651195
CO16841,California,F,36.3,0.0,101.0,Corporate Auto,SUV,727.2
MV81355,California,M,88.19,99845.0,110.0,Personal Auto,SUV,528.0
HU22390,California,M,53.89,66429.0,136.0,Corporate Auto,Sports Car,57.712985
YS74016,California,M,31.23,0.0,101.0,Personal Auto,SUV,960.115399
PU33703,California,F,24.35,43721.0,61.0,Personal Auto,Four-Door Car,292.8
PJ59176,California,M,87.54,51209.0,109.0,Personal Auto,SUV,39.49793
ML68781,California,F,26.29,84498.0,65.0,Personal Auto,Four-Door Car,255.210049
JI93499,California,M,66.69,0.0,65.0,Corporate Auto,Four-Door Car,312.0
NY90858,California,M,67.66,59034.0,85.0,Personal Auto,Four-Door Car,378.75258
IZ76711,California,F,100.14,0.0,135.0,Personal Auto,Sports Car,773.690268
BT78461,California,F,112.88,96399.0,70.0,Personal Auto,Four-Door Car,307.89535
PS68884,California,M,46.86,58089.0,118.0,Corporate Auto,SUV,566.4
EY71439,California,M,71.32,0.0,103.0,Corporate Auto,Sports Car,741.6
TO84268,California,M,90.52,60964.0,113.0,Personal Auto,Four-Door Car,327.723713
UH93563,California,M,53.06,42871.0,67.0,Corporate Auto,Four-Door Car,321.6
GD57363,California,M,51.34,38795.0,65.0,Personal Auto,Four-Door Car,98.354737
LU36517,California,M,111.25,0.0,112.0,Personal Auto,Two-Door Car,806.4
DO93657,California,M,72.85,57134.0,91.0,Personal Auto,Two-Door Car,436.8
EF41225,California,F,146.28,40711.0,121.0,Personal Auto,SUV,580.8
CY97519,California,M,170.87,26334.0,63.0,Corporate Auto,Two-Door Car,453.6
FO36473,California,F,42.98,31414.0,116.0,Personal Auto,SUV,556.8
OD66412,California,F,50.19,74423.0,62.0,Personal Auto,Four-Door Car,50.800186
IW54903,California,F,72.01,0.0,66.0,Personal Auto,Four-Door Car,316.8
RF64040,California,F,95.91,0.0,128.0,Corporate Auto,SUV,150.952506
CB17191,California,F,32.41,30646.0,81.0,Corporate Auto,Four-Door Car,128.57791
OI39301,California,F,89.07,0.0,118.0,Personal Auto,SUV,566.4
VY90611,California,F,24.99,28264.0,63.0,Corporate Auto,Two-Door Car,364.622773
KF96171,California,F,81.68,0.0,117.0,Personal Auto,Two-Door Car,842.4
IJ36435,California,F,58.12,0.0,79.0,Personal Auto,Four-Door Car,304.550129
GX40957,California,F,187.32,70187.0,117.0,Personal Auto,Sports Car,632.16097
RT36566,California,F,52.61,31006.0,67.0,Personal Auto,Four-Door Car,321.6
ML38237,California,F,88.7,0.0,119.0,Corporate Auto,SUV,571.2
RR74547,California,M,28.79,0.0,85.0,Personal Auto,Four-Door Car,612.0
PK26805,California,M,28.11,20371.0,71.0,Personal Auto,Four-Door Car,340.8
KS36311,California,F,27.01,39141.0,68.0,Personal Auto,Four-Door Car,402.456296
ZZ69693,California,M,24.5,0.0,69.0,Corporate Auto,Four-Door Car,496.8
FS70572,California,M,94.46,76837.0,78.0,Corporate Auto,Four-Door Car,23.788022
LN87823,California,F,44.15,0.0,61.0,Personal Auto,Four-Door Car,643.877067
XL81489,California,F,67.86,0.0,197.0,Corporate Auto,Sports Car,1439.676002
NQ32487,California,F,36.01,25147.0,101.0,Personal Auto,SUV,694.598288
XF60649,California,F,74.53,0.0,106.0,Personal Auto,SUV,763.2
VA95584,California,M,127.23,34665.0,64.0,Personal Auto,Two-Door Car,450.85948
FN80010,California,F,43.13,25404.0,112.0,Personal Auto,SUV,578.175234
QX22025,California,F,121.49,37025.0,101.0,Corporate Auto,SUV,427.243803
ZU63258,California,M,35.5,0.0,100.0,Personal Auto,SUV,480.0
IC74050,California,F,61.53,23939.0,160.0,Personal Auto,SUV,768.0
JX80723,California,M,62.72,76673.0,80.0,Personal Auto,Four-Door Car,56.082107
CT50487,California,F,28.51,55274.0,71.0,Corporate Auto,Two-Door Car,484.728153
VT16570,California,F,67.81,30324.0,86.0,Corporate Auto,Four-Door Car,143.943749
YW94562,California,F,49.85,31702.0,63.0,Personal Auto,Four-Door Car,302.4
JG83075,California,F,67.25,0.0,95.0,Corporate Auto,Four-Door Car,684.0
SZ61563,California,M,366.33,70908.0,132.0,Personal Auto,SUV,521.444011
JO60130,California,M,58.39,81082.0,73.0,Personal Auto,Four-Door Car,281.295903
BG55927,California,F,122.07,17705.0,108.0,Personal Auto,Two-Door Car,668.73901
BS53322,California,F,141.97,77738.0,118.0,Personal Auto,SUV,463.457352
FZ13256,California,F,26.71,0.0,72.0,Corporate Auto,Four-Door Car,366.277224
CM38959,California,F,80.34,70311.0,66.0,Personal Auto,Two-Door Car,341.395103
FS38926,California,F,96.86,66022.0,239.0,Personal Auto,Luxury Car,538.229502
EN31802,California,M,361.68,74140.0,101.0,Personal Auto,SUV,484.8
TO18404,California,F,104.53,73604.0,88.0,Corporate Auto,Two-Door Car,398.19284
VQ53427,California,M,54.07,21855.0,74.0,Corporate Auto,Four-Door Car,355.2
OT50011,California,F,26.71,23305.0,68.0,Personal Auto,Four-Door Car,127.157137
OO96627,California,M,35.31,0.0,98.0,Corporate Auto,Two-Door Car,958.502743
BN77676,California,M,48.36,0.0,71.0,Personal Auto,Four-Door Car,511.2
JT64945,California,F,134.22,65024.0,67.0,Personal Auto,Four-Door Car,189.869329
BO58202,California,F,24.24,22590.0,67.0,Personal Auto,Two-Door Car,85.68352
UR71715,California,M,29.83,0.0,91.0,Personal Auto,Four-Door Car,436.8
GM84292,California,F,147.23,38401.0,92.0,Corporate Auto,Four-Door Car,441.6
DW20514,California,M,84.38,25539.0,112.0,Personal Auto,SUV,585.069825
WZ45123,California,M,144.36,60880.0,119.0,Personal Auto,Two-Door Car,109.906628
LW11571,California,M,26.9,87313.0,67.0,Personal Auto,Four-Door Car,321.6
TI48450,California,M,79.49,23916.0,68.0,Corporate Auto,Two-Door Car,481.113765
CZ62883,California,F,113.79,34854.0,95.0,Corporate Auto,Four-Door Car,456.0
